"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","Please select your choice below. Clicking on the ""Yes"" button below indicates that:   You have read the above information 	You voluntarily agree to participate ","Which gender do you identify with?","Which gender do you identify with? [Other]","What is your age?","In which region of the world do you live?","In which region of the world do you live? [Other]","During the following events, how frequently do you typically watch the swimming competition? [Olympics]","During the following events, how frequently do you typically watch the swimming competition? [International Swimming League(e.g., FINA World Aquatics Championships,...)]","During the following events, how frequently do you typically watch the swimming competition? [Continental events(e.g., European Aquatics Championships, Asian Swimming Championships,...)]","During the following events, how frequently do you typically watch the swimming competition? [National championships(e.g., Open de France de Nataion, Swedish Swimming Grand Prix Series, Australia Swimming Championships,...)]","During the following events, how frequently do you typically watch the swimming competition? [Regional and/or interclub competitions(e.g., Southern German Swim Competition,  Athens Highschool Swimming Meet, …)]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 1][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 1][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 2][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 2][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 3][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 3][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 4][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 4][Watching frequency]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 5][Competition name]","If you regularly watch swimming competitions that do not fit into any of the above options, please add WHICH other competitions and select how OFTEN you watch them from some races, almost all races, and all races. (optional)  [Answer 5][Watching frequency]","Before this survey, have you ever seen information represented similar to the last image above that includes both static and moving data representations? ","Are you interested in seeing the following types of swimmer's information? [Nationality]","Are you interested in seeing the following types of swimmer's information? [Name]","Are you interested in seeing the following types of swimmer's information? [Age]","Are you interested in seeing the following types of swimmer's information? [Gender]","Are you interested in seeing the following types of swimmer's information? [Height]","Are you interested in seeing the following types of swimmer's information? [Weight]","Are you interested in seeing the following types of time information?  [Elapsed time ]","Are you interested in seeing the following types of time information?  [Lap time differences compared to other swimmers ]","Are you interested in seeing the following types of time information?  [Average lap time ]","Are you interested in seeing the following types of time information?  [Current lap time ]","Are you interested in seeing the following types of time information?  [Lap time differences compared to a record ]","Are you interested in seeing the following types of speed information? [Speed differences compared to other swimmers]","Are you interested in seeing the following types of speed information? [Speed differences compared to a record]","Are you interested in seeing the following types of speed information? [Current speed]","Are you interested in seeing the following types of speed information? [Average speed since the beginning of the race]","Are you interested in seeing the following types of speed information? [History of speed during a race ]","Are you interested in seeing the following types of speed information? [Speed-related events (acceleration, slow down...) ]","Are you interested in seeing the following types of distance information? [Distance swam from the beginning of the race]","Are you interested in seeing the following types of distance information? [Remaining distance to finish line]","Are you interested in seeing the following types of distance information? [Distance difference to leader in direction of swimming"");    $(""body"").append(zoomView);    document.getElementById(""zoomView"").style.position = ""absolute"";    $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mousemove(function(e){ $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mouseout(function(e){	$(""#zoomView"").remove();  }); ]","Are you interested in seeing the following types of distance information? [Trace of the swimmer's movement within their lane]","Are you interested in seeing the following types of distance information? [Side-by-side distance between two swimmers on neighboring lanes"");    $(""body"").append(zoomView);    document.getElementById(""zoomView"").style.position = ""absolute"";    $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mousemove(function(e){ $(""#zoomView"").css({ ""top"": (e.pageY - 500) + ""px"", ""left"": (e.pageX + 5) + ""px""});  }).mouseout(function(e){	$(""#zoomView"").remove();  }); ]","Are you interested in seeing the following types of record(s)? [World record]","Are you interested in seeing the following types of record(s)? [Competition record (e.g., Olympics record)]","Are you interested in seeing the following types of record(s)? [Swimmer's national record]","Are you interested in seeing the following types of record(s)? [Swimmer's personal record]","Are you interested in seeing the following types of data about swimming technique(s)? [Distance per stroke ]","Are you interested in seeing the following types of data about swimming technique(s)? [Reaction time at start]","Are you interested in seeing the following types of data about swimming technique(s)? [Diving distance]","Are you interested in seeing the following types of data about swimming technique(s)? [Stroke count ]","Are you interested in seeing the following types of prediction(s)? [Where will the next passing take place? ]","Are you interested in seeing the following types of prediction(s)? [Will a record be broken?]","Are you interested in seeing the following types of prediction(s)? [Who will win?]","Are you interested in seeing the following types of prediction(s)? [Estimated completion time]","Are you interested in seeing the following external data? [Information on social media followers]","Are you interested in seeing the following external data? [Recent social media data by or about the swimmer]","Are you interested in seeing the following external data? [Sponsor]","Please write down your supplementary interesting data:  [Answer 1][Data description]","Please write down your supplementary interesting data:  [Answer 1][Interest level]","Please write down your supplementary interesting data:  [Answer 2][Data description]","Please write down your supplementary interesting data:  [Answer 2][Interest level]","Please write down your supplementary interesting data:  [Answer 3][Data description]","Please write down your supplementary interesting data:  [Answer 3][Interest level]","Please write down your supplementary interesting data:  [Answer 4][Data description]","Please write down your supplementary interesting data:  [Answer 4][Interest level]","Please write down your supplementary interesting data:  [Answer 5][Data description]","Please write down your supplementary interesting data:  [Answer 5][Interest level]","Please write down your supplementary interesting data:  [Answer 6][Data description]","Please write down your supplementary interesting data:  [Answer 6][Interest level]","Please write down your supplementary interesting data:  [Answer 7][Data description]","Please write down your supplementary interesting data:  [Answer 7][Interest level]","Please write down your supplementary interesting data:  [Answer 8][Data description]","Please write down your supplementary interesting data:  [Answer 8][Interest level]","Please write down your supplementary interesting data:  [Answer 9][Data description]","Please write down your supplementary interesting data:  [Answer 9][Interest level]","Please write down your supplementary interesting data:  [Answer 10][Data description]","Please write down your supplementary interesting data:  [Answer 10][Interest level]","Please write down your supplementary interesting data:  [Answer 11][Data description]","Please write down your supplementary interesting data:  [Answer 11][Interest level]","Please write down your supplementary interesting data:  [Answer 12][Data description]","Please write down your supplementary interesting data:  [Answer 12][Interest level]","Please write down your supplementary interesting data:  [Answer 13][Data description]","Please write down your supplementary interesting data:  [Answer 13][Interest level]","Please write down your supplementary interesting data:  [Answer 14][Data description]","Please write down your supplementary interesting data:  [Answer 14][Interest level]","Please write down your supplementary interesting data:  [Answer 15][Data description]","Please write down your supplementary interesting data:  [Answer 15][Interest level]","Please write down your supplementary interesting data:  [Answer 16][Data description]","Please write down your supplementary interesting data:  [Answer 16][Interest level]","Please write down your supplementary interesting data:  [Answer 17][Data description]","Please write down your supplementary interesting data:  [Answer 17][Interest level]","Please write down your supplementary interesting data:  [Answer 18][Data description]","Please write down your supplementary interesting data:  [Answer 18][Interest level]","Please write down your supplementary interesting data:  [Answer 19][Data description]","Please write down your supplementary interesting data:  [Answer 19][Interest level]","Please write down your supplementary interesting data:  [Answer 20][Data description]","Please write down your supplementary interesting data:  [Answer 20][Interest level]","Do you have any comment about the study, for example concerning the clarity of the instructions or technical issues you might have experienced?","Total time","Group time: Consent Form","Question time: ConsentFormAgree","Group time: Demographic Questions","Question time: GenderIdentification","Question time: AgeRange","Question time: AreaLiving","Group time: Familiarity with Swimming","Question time: WatchingFrequency","Question time: EventExtension","Group time: Background Introduction","Question time: BackgroundQuestion","Group time: Main Task","Question time: SwimmerMetadata","Question time: TimeDetail","Question time: SpeedDetail","Question time: DistanceDetail","Question time: RecordDetail","Question time: TechniqueDetail","Question time: PredictionDetail","Question time: ExternalDetail","Group time: Supplementary Interesting Data (Optional)","Question time: Other","Group time: General Comment (Optional)","Question time: GeneralComment"
"79","2022-04-19 20:53:28","7","en","346096790","2022-04-19 20:38:07","2022-04-19 20:53:28","Yes","Woman","","35-44","Europe","","Almost all races","Almost all races","Almost all races","Almost all races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Extremely interested","Not interested at all","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Not interested at all","Not interested at all","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Very interested","Very interested","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Number of medals already won during the same event","Extremely interested","Number of gold medals at the Olympics","Extremely interested","Number of silver medals at the Olympics","Extremely interested","bronzesilver medals at the Olympics","Extremely interested","QR code or link to a web page presenting the swimmer","Extremely interested","False start","Extremely interested","Disqualification","Extremely interested","Reaction time of all swimmers during relays","Extremely interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Although all these additional data are extremely interesting to know and have in real-time, I am not sure how they could be displayed on a screen because there are already many of them on TV. I fear that they would hide the course itself.
Then, would these data be shared with the swimmers and the coaches so that they can benefit from them?","924.82","109.5","","11.61","","","","38.21","","","105.7","","198.03","","","","","","","","","185.77","","276",""
"81","2022-04-19 22:06:44","7","en","2079787296","2022-04-19 21:59:53","2022-04-19 22:06:44","Yes","Woman","","35-44","Europe","","Almost all races","Almost all races","Some races","Some races","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Moderately interested","Extremely interested","Moderately interested","Slightly interested","Extremely interested","Moderately interested","Very interested","Very interested","Slightly interested","Very interested","Very interested","Very interested","Moderately interested","Extremely interested","Very interested","Slightly interested","Slightly interested","Very interested","Extremely interested","Extremely interested","Moderately interested","Slightly interested","Extremely interested","Very interested","Very interested","Very interested","Moderately interested","Extremely interested","Very interested","Moderately interested","Moderately interested","Extremely interested","Moderately interested","Very interested","Not interested at all","Slightly interested","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","414.11","19.82","","34.13","","","","31.95","","","20.23","","297.05","","","","","","","","","8.37","","2.56",""
"83","2022-04-20 00:58:01","7","en","2092712360","2022-04-20 00:50:08","2022-04-20 00:58:01","Yes","Man","","45-54","Europe","","Some races","Some races","Some races","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Very interested","Very interested","Very interested","Very interested","Very interested","Slightly interested","Slightly interested","Slightly interested","Slightly interested","Slightly interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Moderately interested","Not interested at all","Very interested","Very interested","Moderately interested","Slightly interested","Moderately interested","Slightly interested","Slightly interested","Not interested at all","Slightly interested","Slightly interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","476.13","28.64","","13.7","","","","49.29","","","47.35","","315.23","","","","","","","","","13.74","","8.18",""
"84","2022-04-20 09:00:12","7","en","456636882","2022-04-20 08:49:07","2022-04-20 09:00:12","Yes","Woman","","35-44","Europe","","Almost all races","Some races","Some races","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Moderately interested","Moderately interested","Very interested","Moderately interested","Very interested","Very interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Extremely interested","Extremely interested","Moderately interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Slightly interested","Slightly interested","Slightly interested","Slightly interested","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","The data must be presented at the appropriate time in the race. Sometime we have info showing up in the screen, we don't know what it is for, then the race start we do realize what the info was but it is too late the info disapear and we cannot see it anymore. 
Too many info to read at the same time is difficult to process, however visual informtion are simpler to get (line, mouving information etc..) because no need to understand what they are, the data speaks by themself","669.36","21.09","","15.57","","","","54.04","","","46.66","","200.51","","","","","","","","","12.66","","318.83",""
"85","2022-04-20 09:00:33","7","en","632950518","2022-04-20 08:54:07","2022-04-20 09:00:33","Yes","Woman","","25-34","Europe","","Almost all races","No races / I don't follow this event.","No races / I don't follow this event.","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Extremely interested","I do not know. / I did not understand the question.","Moderately interested","Moderately interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Extremely interested","Moderately interested","Very interested","Moderately interested","Moderately interested","Very interested","Slightly interested","Slightly interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Moderately interested","Very interested","Very interested","Moderately interested","Slightly interested","Slightly interested","Slightly interested","Moderately interested","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","389.36","9.99","","8.81","","","","43.85","","","39.34","","249.74","","","","","","","","","35.3","","2.33",""
"88","2022-04-20 12:18:32","7","en","130257264","2022-04-20 12:08:57","2022-04-20 12:18:32","Yes","Man","","35-44","Europe","","Almost all races","Some races","Almost all races","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Extremely interested","Not interested at all","Moderately interested","Slightly interested","I do not know. / I did not understand the question.","Moderately interested","Not interested at all","Moderately interested","Slightly interested","Moderately interested","Moderately interested","Moderately interested","Not interested at all","Moderately interested","Moderately interested","Not interested at all","Not interested at all","Moderately interested","Not interested at all","Not interested at all","Extremely interested","Very interested","Moderately interested","Very interested","Not interested at all","Moderately interested","Slightly interested","Moderately interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Moderately interested","Moderately interested","Slightly interested","Swimming Club and Trainer","Very interested","Sporting successes (e.g. European Champion)","Very interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","578.26","15.47","","15.39","","","","48.52","","","49.61","","292.25","","","","","","","","","153.53","","3.49",""
"89","2022-04-20 14:00:53","7","en","1572061193","2022-04-20 13:52:47","2022-04-20 14:00:53","Yes","Man","","35-44","Europe","","Some races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Slightly interested","Slightly interested","Very interested","Moderately interested","Very interested","Very interested","Moderately interested","Very interested","Moderately interested","Moderately interested","Very interested","Not interested at all","Very interested","Very interested","Moderately interested","Not interested at all","Very interested","Very interested","Very interested","Very interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Very interested","Very interested","Not interested at all","Not interested at all","Slightly interested","Slightly interested","Not interested at all","Cadence (strokes wrt time)","Extremely interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","487.69","25.28","","27.77","","","","16.05","","","35.21","","341.04","","","","","","","","","40.23","","2.11",""
"91","2022-04-20 15:27:46","7","en","1323856903","2022-04-20 15:21:51","2022-04-20 15:27:46","Yes","Woman","","35-44","Europe","","Some races","Some races","Some races","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Extremely interested","Very interested","Very interested","Very interested","Very interested","Very interested","Moderately interested","Very interested","Very interested","Very interested","Moderately interested","Slightly interested","Very interested","Very interested","Slightly interested","Moderately interested","Not interested at all","Very interested","Extremely interested","Moderately interested","Not interested at all","Extremely interested","Extremely interested","Very interested","Extremely interested","Moderately interested","Very interested","Moderately interested","Moderately interested","Very interested","Extremely interested","Extremely interested","Extremely interested","Slightly interested","Slightly interested","Slightly interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","339.61","15.59","","14.84","","","","44.01","","","35.96","","203","","","","","","","","","20.92","","5.29",""
"93","2022-04-20 16:06:02","7","en","310624337","2022-04-20 15:55:13","2022-04-20 16:06:02","Yes","Woman","","25-34","Europe","","Almost all races","No races / I don't follow this event.","No races / I don't follow this event.","Some races","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Very interested","Not interested at all","Very interested","Very interested","Extremely interested","Extremely interested","Moderately interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Very interested","Slightly interested","Slightly interested","Extremely interested","Not interested at all","Not interested at all","Extremely interested","Very interested","Very interested","Very interested","Extremely interested","Extremely interested","Very interested","Slightly interested","Moderately interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Slightly interested","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","In one of the first questions, you ask if I'd like to see: ""Swimmer's personal record"" and then ""Swimmer's national record"", I would also like to see the ""National Record"" even though it's not this swimmer's - as well as the competition's best and world's best (which I ticked as I'm interested in seeing this).","652.46","31.16","","12.5","","","","58.67","","","60.4","","332.79","","","","","","","","","41.65","","115.29",""
"95","2022-04-20 17:45:47","7","en","1858888470","2022-04-20 17:40:07","2022-04-20 17:45:47","Yes","Man","","25-34","Europe","","Some races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Very interested","Very interested","Moderately interested","Very interested","Very interested","Slightly interested","Slightly interested","Moderately interested","Not interested at all","Moderately interested","Not interested at all","Moderately interested","Not interested at all","Slightly interested","Not interested at all","Not interested at all","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Very interested","Slightly interested","Moderately interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","342.46","35.08","","15","","","","38.49","","","25.57","","196.44","","","","","","","","","24.56","","7.32",""
"97","2022-04-21 10:01:31","7","en","755264392","2022-04-21 09:55:59","2022-04-21 10:01:31","Yes","Man","","45-54","Europe","","Almost all races","Almost all races","Almost all races","Some races","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Slightly interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Extremely interested","Moderately interested","Slightly interested","Very interested","Very interested","Very interested","Moderately interested","Extremely interested","Moderately interested","Slightly interested","Extremely interested","Not interested at all","Very interested","Very interested","Moderately interested","Moderately interested","Extremely interested","Extremely interested","Slightly interested","Moderately interested","Very interested","Very interested","Very interested","Extremely interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","336.74","16.96","","13.8","","","","39.74","","","19.99","","235.25","","","","","","","","","8.44","","2.56",""
"98","2022-04-21 10:24:28","7","en","679162394","2022-04-21 10:16:43","2022-04-21 10:24:28","Yes","Man","","45-54","Europe","","Some races","No races / I don't follow this event.","Some races","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Very interested","Slightly interested","Slightly interested","Not interested at all","Moderately interested","Very interested","Not interested at all","Very interested","Not interested at all","Not interested at all","Moderately interested","Slightly interested","Not interested at all","Moderately interested","Not interested at all","Not interested at all","Very interested","Very interested","Very interested","Very interested","Slightly interested","Very interested","Very interested","Very interested","Not interested at all","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Personnel record sum of remaining swimmers in relay","Moderately interested","Recent évolution of personal record (within a year)","Moderately interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","468.14","33.71","","15.47","","","","44.73","","","27.95","","185.97","","","","","","","","","157.35","","2.96",""
"101","2022-04-21 14:32:45","7","en","658717412","2022-04-21 14:28:40","2022-04-21 14:32:45","Yes","Man","","25-34","Europe","","Almost all races","Some races","Some races","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Extremely interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","I do not know. / I did not understand the question.","Slightly interested","Slightly interested","Not interested at all","Slightly interested","Slightly interested","Moderately interested","Very interested","Very interested","Slightly interested","Moderately interested","Not interested at all","Slightly interested","Extremely interested","Slightly interested","Not interested at all","Very interested","Moderately interested","Slightly interested","Slightly interested","Moderately interested","Moderately interested","Very interested","Slightly interested","Not interested at all","Moderately interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","249.85","28.35","","12.63","","","","23.42","","","23.83","","153.67","","","","","","","","","4.84","","3.11",""
"102","2022-04-21 14:58:23","7","en","1173128760","2022-04-21 14:51:31","2022-04-21 14:58:23","Yes","Man","","55-64","Europe","","Some races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","No","Very interested","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Not interested at all","Slightly interested","Slightly interested","Slightly interested","Slightly interested","Slightly interested","Not interested at all","Slightly interested","Not interested at all","Not interested at all","Slightly interested","Not interested at all","Moderately interested","Not interested at all","Moderately interested","Moderately interested","Moderately interested","Slightly interested","Slightly interested","Not interested at all","Slightly interested","Not interested at all","Moderately interested","Not interested at all","Not interested at all","Slightly interested","Very interested","Moderately interested","Slightly interested","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","no","416.39","20.92","","27.34","","","","76.25","","","33.68","","229.75","","","","","","","","","19.49","","8.96",""
"105","2022-04-22 21:25:32","7","en","816441097","2022-04-22 21:17:17","2022-04-22 21:25:32","Yes","Man","","25-34","Europe","","Almost all races","Some races","No races / I don't follow this event.","No races / I don't follow this event.","No races / I don't follow this event.","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Extremely interested","Extremely interested","Moderately interested","Not interested at all","Moderately interested","Moderately interested","Extremely interested","Very interested","Slightly interested","Very interested","Slightly interested","Moderately interested","Slightly interested","Very interested","Slightly interested","Not interested at all","Not interested at all","Very interested","Slightly interested","Moderately interested","Not interested at all","Not interested at all","Extremely interested","Very interested","Moderately interested","Very interested","Very interested","Extremely interested","Very interested","Very interested","Not interested at all","Moderately interested","Moderately interested","Moderately interested","Not interested at all","Not interested at all","Not interested at all","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","499.24","10.57","","9.6","","","","73.78","","","169.68","","223.35","","","","","","","","","8.57","","3.69",""
"107","2022-04-24 14:34:35","7","en","75785290","2022-04-24 14:20:51","2022-04-24 14:34:35","Yes","Man","","45-54","Europe","","Almost all races","Almost all races","Almost all races","Almost all races","Some races","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","Yes","Very interested","Extremely interested","Very interested","Not interested at all","Slightly interested","Moderately interested","Extremely interested","Extremely interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Very interested","Very interested","Moderately interested","Slightly interested","Moderately interested","Slightly interested","Not interested at all","Very interested","Slightly interested","Not interested at all","Extremely interested","Slightly interested","Very interested","Extremely interested","Extremely interested","Extremely interested","Very interested","Extremely interested","Slightly interested","Very interested","Slightly interested","Very interested","Not interested at all","Slightly interested","Slightly interested","Curve evolution performance per athlete ","Very interested","Age ","Very interested","At start and each turn: underwater distance and number of dolphin kicks","Extremely interested","Number breath and which side per 50m","Very interested","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","Did not select","","791.53","4.78","","12.06","","","","110.33","","","60.91","","366.75","","","","","","","","","226.92","","9.78",""
